2021-01-11 11:17:44,304 INFO  Logger.cs: 70 - 
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 车身-1
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1142 - Found 41 in 车身-1
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 车身-1
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 简化模型装配体
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 简化模型装配体
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in 简化模型装配体
2021-01-11 14:28:56,719 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 升降杆-1
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 升降杆-1
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 升降杆-1
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 车身-1
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1142 - Found 41 in 车身-1
2021-01-11 14:28:56,859 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 车身-1
2021-01-11 14:28:57,031 INFO  SwAddin.cs: 316 - Loading config tree
2021-01-11 14:28:57,031 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-01-11 14:28:57,031 INFO  SwAddin.cs: 321 - Showing property manager
2021-01-11 14:29:03,405 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-11 14:29:21,326 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-11 14:29:24,890 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-11 14:29:42,491 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2021-01-11 14:29:42,732 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-11 14:30:02,468 INFO  SwAddin.cs: 271 - Assembly export called for file 简化模型装配体
2021-01-11 14:30:02,468 INFO  SwAddin.cs: 276 - Save is required
2021-01-11 14:30:02,468 INFO  SwAddin.cs: 290 - Saving assembly
2021-01-11 14:30:02,656 INFO  SwAddin.cs: 293 - Opening property manager
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 简化模型装配体
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 简化模型装配体
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 简化模型装配体
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 升降杆-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 升降杆-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 升降杆-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 车身-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1142 - Found 41 in 车身-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 车身-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 简化模型装配体
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1142 - Found 31 in 简化模型装配体
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in 简化模型装配体
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 升降杆-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1142 - Found 27 in 升降杆-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 升降杆-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 车身-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1142 - Found 41 in 车身-1
2021-01-11 14:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 车身-1
2021-01-11 14:30:02,843 INFO  SwAddin.cs: 316 - Loading config tree
2021-01-11 14:30:02,859 INFO  Serialization.cs: 275 - URDF Configuration found
